id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
907780444087791388,Home in Austin · ★4.91 · 1 bedroom · 1 bed · 1 bath,57784908,Vero & Josh,,78702,30.264,-97.70408,Entire home/apt,78,1,31,2023-12-08,5.03,6,0,31,
896457078841033405,Home in Austin · ★5.0 · 4 bedrooms · 8 beds · 2.5 baths,139896556,Nickol And Lucas,,78749,30.20335900807446,-97.84939312264581,Entire home/apt,357,1,14,2023-11-26,2.04,10,319,14,
907914577271306305,Home in Austin · 4 bedrooms · 4 beds · 3 baths,30704845,Wilhelmina,,78704,30.24751,-97.77719,Entire home/apt,278,4,0,,,2,31,0,
907925996822104083,Dome in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,781752,Greg,,78734,30.37853186807543,-97.93790382930021,Entire home/apt,125,1,33,2023-12-14,6.73,1,246,33,
896636312535382877,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,441468415,Michael,,78704,30.243588074224263,-97.75337395714722,Entire home/apt,82,90,0,,,1,180,0,
896953193542398519,Rental unit in Austin · ★4.75 · 3 bedrooms · 3 beds · 2 baths,515968722,Alain,,78741,30.2342393,-97.716,Entire home/apt,110,2,11,2023-11-25,1.63,4,0,11,
903830209738635105,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 private bath,209980005,Arthur,,78741,30.24236,-97.7262,Private room,155,2,4,2023-10-23,0.61,1,343,4,
904164883758994655,Home in Austin · 1 bedroom · 2 beds · 1 bath,517675048,Jim,,78751,30.30903,-97.72163,Entire home/apt,135,1,0,,,1,247,0,
904212363177581302,Home in Austin · ★5.0 · 5 bedrooms · 6 beds · 3 baths,6531696,Denise,,78704,30.260167509305646,-97.76062931186789,Entire home/apt,1147,3,5,2023-12-04,0.91,2,302,5,
904271014120857598,Home in Austin · ★5.0 · 4 bedrooms · 5 beds · 3.5 baths,246235981,Ames - Austin Vacay,,78702,30.27113743748198,-97.71857739141252,Entire home/apt,190,1,18,2023-12-02,2.84,16,331,18,
907928833120479026,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,217728953,Tremaine,,78717,30.482427505471133,-97.74033798887696,Entire home/apt,152,1,0,,,1,0,0,
904325785618661788,Home in Austin · 4 bedrooms · 5 beds · 2.5 baths,92703761,Elena,,78736,30.240007816161963,-97.88932402350186,Entire home/apt,100,27,2,2023-11-08,0.86,1,244,2,
904327761584160846,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,241516187,Jem,,78741,30.23642,-97.72783,Entire home/apt,58,30,2,2023-08-20,0.42,1,212,2,
904332447235059145,Home in Austin · Studio · 1 bed · 1 bath,95139463,Felicity,,78701,30.27606525439427,-97.7449099864354,Entire home/apt,106,30,0,,,22,179,0,
896991505449169376,Home in Austin · ★4.95 · 3 bedrooms · 3 beds · 1 bath,111301668,Stephen,,78723,30.29939537197102,-97.68433447982133,Entire home/apt,151,2,19,2023-11-26,2.75,3,133,19,
897076106780805602,Condo in Austin · ★4.80 · 3 bedrooms · 3 beds · 2.5 baths,112304425,Vacasa Texas,,78748,30.16704,-97.81959,Entire home/apt,218,2,5,2023-11-19,0.85,20,364,5,
897079817722614065,Rental unit in Austin · ★4.35 · 2 bedrooms · 3 beds · 1.5 baths,516004379,Ariel,,78702,30.264283375014315,-97.73227331210045,Entire home/apt,92,2,17,2023-11-24,2.91,3,70,17,
907944535544673994,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,518576918,Jose,,78705,30.29676,-97.74129,Entire home/apt,85,29,1,2023-12-11,1,1,28,1,
897098994931413603,Rental unit in Austin · ★4.92 · 1 bedroom · 2 beds · 1 bath,506771903,Nancy,,78745,30.22629,-97.77966,Entire home/apt,75,1,13,2023-10-30,2.12,3,354,13,
907953569449143361,Home in Austin · 4 bedrooms · 8 beds · 4 baths,396784850,Grand Welcome,,78701,30.277021433148995,-97.74611645273724,Entire home/apt,196,1,0,,,42,322,0,
897113310231317183,Home in Austin · 5 bedrooms · 4 beds · 3 baths,510964781,Emerson,,78723,30.306094386816227,-97.67502822184782,Entire home/apt,,3,0,,,1,247,0,
904401737879638066,Cottage in Austin · ★4.50 · 1 bedroom · 1 bed · 1 bath,351188424,Circular,,78705,30.29643,-97.74827,Entire home/apt,94,1,4,2023-11-08,0.69,1,361,4,
907957919962151833,Home in Austin · ★5.0 · 7 bedrooms · 13 beds · 7 baths,396784850,Grand Welcome,,78701,30.278723611172367,-97.74787626924658,Entire home/apt,232,1,5,2023-12-08,0.90,42,322,5,
907987940145487659,Serviced apartment in Austin · 2 bedrooms · 2 beds · 2 baths,5615582,RoomPicks,,78751,30.30107,-97.71672,Entire home/apt,225,1,0,,,16,6,0,
907989008321486460,Serviced apartment in Austin · 2 bedrooms · 2 beds · 2 baths,5615582,RoomPicks,,78722,30.30164,-97.71483,Entire home/apt,225,1,0,,,16,6,0,
907989564605910698,Serviced apartment in Austin · 2 bedrooms · 2 beds · 2 baths,5615582,RoomPicks,,78722,30.300983436232258,-97.71486733879426,Entire home/apt,225,1,1,2023-07-30,0.21,16,6,1,
907992069084526671,Serviced apartment in Austin · 3 bedrooms · 3 beds · 3 baths,5615582,RoomPicks,,78751,30.2999,-97.71687,Entire home/apt,339,1,0,,,16,6,0,
907995119199875023,Serviced apartment in Austin · 4 bedrooms · 4 beds · 4 baths,5615582,RoomPicks,,78751,30.30148,-97.71698,Entire home/apt,452,1,0,,,16,6,0,
908016833823970980,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,11871610,Maria,,78734,30.37241476489411,-97.9226190509335,Entire home/apt,180,2,5,2023-08-27,0.90,1,0,5,
904459296502037066,Home in Austin · ★4.55 · 3 bedrooms · 5 beds · 2 baths,407229210,Leo,,78749,30.21385,-97.83635,Entire home/apt,205,1,11,2023-10-17,1.75,1,21,11,
904506648473336393,Home in Austin · 2 bedrooms · 3 beds · 1 bath,3034370,Lisa,,78757,30.351067611222444,-97.72415038774606,Entire home/apt,125,5,2,2023-11-13,1.11,1,171,2,
904740862718800611,Rental unit in Austin · ★4.83 · 1 bedroom · 3 beds · 1 bath,503625721,Anesthesia,,78758,30.4019248,-97.72545799999999,Entire home/apt,76,1,28,2023-12-10,4.97,1,0,28,
904989796263336052,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,452946654,Claudette,,78745,30.197375428047614,-97.80024419417624,Entire home/apt,175,1,7,2023-10-01,1.19,3,14,7,
905129825861956563,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,178065877,Dakota,,78702,30.25866,-97.71587,Entire home/apt,101,2,11,2023-12-11,1.86,14,0,11,
905209907286156689,Home in Austin · 2 bedrooms · 2 beds · 2 baths,430865068,Patricia,,78704,30.261414514155845,-97.76417495419088,Entire home/apt,,30,0,,,2,0,0,
905390750434984595,Home in Austin · 1 bedroom · 1 bed · 1 bath,517741150,Martin,,78759,30.41512,-97.71059,Private room,35,1,1,2023-06-10,0.16,1,365,1,
905732598870613572,Home in Austin · 3 bedrooms · 2 beds · 2.5 baths,127421615,Haley,,78748,30.16655,-97.82724,Entire home/apt,,14,1,2023-07-15,0.19,2,0,1,
897142025316934868,Rental unit in Austin · 1 bedroom · 2 beds · 1 bath,33505523,Lisa,,78705,30.290535799353826,-97.72571709609912,Entire home/apt,105,3,1,2023-12-13,1,6,24,1,
897142200743351110,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,33505523,Lisa,,78705,30.29124,-97.72477,Entire home/apt,,30,4,2023-10-29,1.52,6,0,4,
897146213211195848,Home in Austin · ★4.96 · 1 bedroom · 1 bed · 1 private bath,112742838,Jorge,,78724,30.304779959214112,-97.62806367790985,Private room,52,2,25,2023-11-05,3.85,2,64,25,
897161757112153991,"Home in Austin,  · 1 bedroom · 2 beds · 1 bath",33505523,Lisa,,78705,30.291070395709106,-97.72539560504296,Entire home/apt,67,80,2,2023-10-30,0.95,6,2,2,
897165990245089381,Home in Austin · ★4.87 · 5 bedrooms · 5 beds · 4 baths,118565935,Renters Club,,78734,30.38429,-97.92033,Entire home/apt,614,1,15,2023-11-05,2.30,78,362,15,
897166181578007613,Rental unit in Austin · ★4.14 · 3 bedrooms · 4 beds · 2 baths,276920863,Susana,,78705,30.28567,-97.74682,Entire home/apt,,2,7,2023-07-24,1.06,59,0,7,
897194519799595322,Home in Austin · 2 bedrooms · 2 beds · 2.5 baths,45763189,Alice,,78702,30.26141,-97.70702,Entire home/apt,360,14,0,,,1,89,0,
897214460732425312,Rental unit in Austin · ★4.55 · 2 bedrooms · 2 beds · 1 bath,114023820,Rover Vacation Rentals- Hunter,,78704,30.23132598025629,-97.77561138276172,Entire home/apt,35,2,11,2023-10-23,1.76,32,69,11,
908026441322210817,Home in Austin · 3 bedrooms · 3 beds · 2 baths,172064833,Kelly,,78735,30.250076612133817,-97.82948984670202,Entire home/apt,103,31,0,,,1,1,0,
905777833963017133,Rental unit in Austin · ★4.86 · 2 bedrooms · 3 beds · 2 baths,407496563,J.P.,,78702,30.265066869744725,-97.73272015082077,Entire home/apt,159,2,28,2023-12-14,4.88,2,148,28,
908144098890884006,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,518635434,Alejandra F,,78705,30.2898678,-97.75101839999999,Entire home/apt,110,30,1,2023-08-09,0.23,1,302,1,
905800220276704349,Rental unit in Austin · ★New · 1 bedroom · 1 bed · 1 bath,452625491,Amber,,78753,30.396920894593233,-97.66031419087732,Entire home/apt,79,1,2,2023-11-19,1.67,1,216,2,
897236143393531475,Home in Austin · 1 bedroom · 1 bed · 1.5 baths,49584047,Sarah,,78748,30.16485,-97.84058,Private room,51,3,1,2023-08-19,0.25,3,0,1,
908174309739205819,Rental unit in Austin · 1 bedroom · 2 beds · 1.5 baths,1025540,Julia,,78704,30.232419727470727,-97.7779375748036,Entire home/apt,75,2,1,2023-08-31,0.28,1,20,1,
897337157213588308,Home in Austin · ★4.92 · 5 bedrooms · 8 beds · 4.5 baths,248424601,Susan,,78703,30.2825347,-97.76407379999999,Entire home/apt,629,2,26,2023-12-03,4.06,1,246,26,
897567307768943025,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,,78759,30.39232,-97.73823,Entire home/apt,111,31,0,,,129,284,0,
897568319592669666,Home in Austin · ★3.67 · 3 bedrooms · 3 beds · 2.5 baths,456475914,Evolve,,78737,30.21619,-97.9775,Entire home/apt,188,2,3,2023-11-12,0.45,52,216,3,
897776730501226594,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1 bath,498470505,Freda,,78758,30.379796145800444,-97.70238113600044,Entire home/apt,97,2,18,2023-12-03,2.86,2,90,18,
897847033999253671,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,269739203,Rich,,78705,30.3016579,-97.74194609999999,Entire home/apt,96,2,18,2023-12-03,3.21,1,103,18,
897848698389278189,Home in Austin · ★4.86 · 3 bedrooms · 6 beds · 2 baths,516200063,Alex & Ava,,78727,30.41765,-97.69722,Entire home/apt,163,1,13,2023-10-30,2.17,1,0,13,
905808390319732969,Boat in Austin · 2 bedrooms · 3 beds · 2 baths,393620315,Jessica,,78734,30.423601719032916,-97.95022543519735,Entire home/apt,135,2,1,2023-10-23,0.55,11,140,1,
905856451741220347,Rental unit in Austin · ★4.60 · 2 bedrooms · 2 beds · 1 bath,414484382,Christine,,78741,30.221273489331253,-97.70465230092582,Entire home/apt,60,2,5,2023-12-07,0.79,30,362,5,
905870028471087589,Rental unit in Austin · ★4.67 · 2 bedrooms · 2 beds · 2 baths,479360082,Cade,,78727,30.442320709461,-97.74369678531163,Entire home/apt,80,1,21,2023-12-14,3.23,5,78,21,
905879107026581507,Rental unit in Austin · 1 bedroom · 1 bed · 2.5 baths,515369917,Veronika,,78701,30.265517162570283,-97.74202690743655,Entire home/apt,379,2,2,2023-11-05,0.37,1,171,2,
906065157270891179,Home in Austin · 4 bedrooms · 4 beds · 2.5 baths,467145390,Mathias,,78724,30.25787,-97.58566,Entire home/apt,400,1,1,2023-10-23,0.55,5,365,1,
908196860564303582,Rental unit in Austin · 2 bedrooms · 3 beds · 2 baths,500310358,Fazlul,,78701,30.2716228,-97.7473996,Entire home/apt,228,1,0,,,3,32,0,
906251165272828678,Home in Austin · ★4.80 · 3 bedrooms · 3 beds · 2.5 baths,10208106,Mat,,78721,30.26789,-97.68278,Entire home/apt,115,2,20,2023-12-04,3.33,3,269,20,
906255556035528202,Home in Austin · ★4.75 · 3 bedrooms · 3 beds · 2.5 baths,10208106,Mat,,78721,30.26781,-97.68145,Entire home/apt,100,2,16,2023-12-11,2.62,3,269,16,
897858734207998629,Tiny home in Austin · ★4.96 · 1 bedroom · 2 beds · 1 bath,197968958,Tj,,78702,30.280093437229183,-97.7056094411392,Entire home/apt,96,1,45,2023-12-03,7.34,1,342,45,
908249344894320096,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,506658660,Mariana,,78753,30.394534014866572,-97.65961343893993,Private room,80,2,1,2023-10-22,0.54,2,89,1,
908295575738488572,Home in Austin · 1 bedroom · 1 bed · 1 bath,3345087,Mariana,,78744,30.1615221364961,-97.72660393562104,Private room,42,30,0,,,5,90,0,
906259276812737556,Home in Austin · ★4.71 · 2 bedrooms · 2 beds · 1 bath,10208106,Mat,,78721,30.27001,-97.6817,Entire home/apt,90,2,16,2023-11-19,2.73,3,0,16,
908593382386711866,Home in Austin · 1 bedroom · 1 bed · 1 bath,2995833,Jacqueline,,78751,30.313763251370705,-97.72441775436226,Entire home/apt,126,2,0,,,4,74,0,
906493485835109677,Home in Austin · ★4.92 · 4 bedrooms · 4 beds · 2 baths,178065877,Dakota,,78749,30.21592,-97.83755,Entire home/apt,167,2,12,2023-11-25,2.45,14,230,12,
906608551150525578,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,448446962,Tee,,78754,30.379891857918476,-97.65144380403115,Entire home/apt,,2,2,2023-07-08,0.36,1,0,2,
897868825854867430,Hotel in Austin · 1 bedroom · 1 bed · 1 bath,508421620,Michael,,78751,30.31926,-97.71053,Private room,702,1,0,,,1,0,0,
908715046877347160,Condo in Austin · ★4.80 · 1 bedroom · 1 bed · 1 bath,518767081,Brandon,,78703,30.2839361,-97.7603721,Entire home/apt,123,1,5,2023-10-23,1.33,1,175,5,
897929781627818916,Home in Austin · 1 bedroom · 1 bed · 1.5 baths,365461,Jane,,78704,30.23907,-97.75269,Entire home/apt,130,30,1,2023-09-15,0.32,1,363,1,
898058487533997252,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,516252823,Sang,,78702,30.263528881582197,-97.70712429574331,Entire home/apt,84,1,28,2023-12-10,4.97,1,163,28,
898060743113357065,Home in Austin · 2 bedrooms · 1 bed · 2 baths,99513512,Annalisa,,78745,30.2104921,-97.7754802,Entire home/apt,,2,1,2023-07-03,0.18,2,0,1,
898085182920422843,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2 baths,332634493,Alyse,,78736,30.233762679217126,-97.88612968053474,Entire home/apt,167,2,21,2023-12-04,3.10,4,0,21,
898116575348058058,Guesthouse in Austin · ★New · 1 bedroom · 1 bed · 1 bath,6827512,Paul,,78751,30.30683,-97.72936,Entire home/apt,100,10,1,2023-11-02,0.65,1,154,1,
910841842049872479,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,41944698,Thomas,,78739,30.193587,-97.88393250000001,Entire home/apt,152,2,12,2023-11-11,2.16,1,139,12,
910856214113987398,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,438680036,Mercy,,78723,30.3172646,-97.70287139999999,Entire home/apt,100,1,2,2023-08-13,0.38,11,322,2,
910967602099738306,Home in Austin · 4 bedrooms · 5 beds · 2 baths,28782498,Eric,,78704,30.257032433385973,-97.76421886217614,Entire home/apt,456,4,0,,,2,120,0,
908762743782240224,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,479670487,Sara,,78725,30.23855,-97.57428,Entire home/apt,76,1,3,2023-12-03,1.23,1,182,3,
911512348879000981,Home in West Lake Hills · 4 bedrooms · 6 beds · 3 baths,96033934,Marco,,78746,30.27679524289735,-97.7908711316355,Entire home/apt,,4,2,2023-11-03,0.48,1,0,2,
898164055046795156,Home in Austin · ★4.10 · 1 bedroom · 1 bed · 1 shared bath,144550997,Janelle,,78744,30.14303,-97.71564,Private room,50,1,10,2023-11-12,1.49,1,365,10,
908772901916066255,Home in Austin · ★4.94 · 4 bedrooms · 5 beds · 3 baths,504384090,Jason,,78702,30.26669,-97.70975,Entire home/apt,415,1,17,2023-12-03,2.90,1,346,17,
908775535115422115,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,12101596,J,,78702,30.27567,-97.71964,Entire home/apt,109,10,4,2023-11-17,0.86,1,50,4,
908792863069609116,Home in Austin · 2 bedrooms · 2 beds · 2 baths,92872445,Grace,,78747,30.14068083970113,-97.77787723028234,Entire home/apt,,3,0,,,1,0,0,
911541565843879539,Home in Austin · ★5.0 · 1 bedroom · 1 bed · Shared half-bath,443636624,Roland,,78754,30.357216580486085,-97.64081829275528,Private room,50,1,3,2023-07-07,0.49,1,364,3,
908949951830581259,Home in Austin · ★4.62 · 6 bedrooms · 16 beds · 4 baths,293556347,UrbanStay,,78702,30.254148771370442,-97.73609235586689,Entire home/apt,402,1,26,2023-12-08,4.13,31,279,26,
898385815685223587,Home in Austin · 1 bedroom · 1 bed · 1 bath,497580391,Melanie,,78704,30.2359783,-97.7638688,Entire home/apt,90,30,0,,,1,146,0,
898406767870184038,Home in Austin · 3 bedrooms · 4 beds · 3 baths,112304425,Vacasa Texas,,78741,30.22683,-97.73971,Entire home/apt,247,30,1,2023-07-17,0.20,20,364,1,
908958130349719746,Bed and breakfast in Austin · ★5.0 · 1 bedroom · 2 beds · 1 shared bath,33878080,Sam,,78745,30.22289,-97.79142,Private room,55,1,16,2023-11-03,2.58,4,90,16,
908963094317491695,Home in Austin · ★4.83 · 6 bedrooms · 3 baths,518830901,Alwin,,78724,30.25817,-97.57149,Entire home/apt,185,4,6,2023-11-29,0.99,1,94,6,
908974324394877285,Bed and breakfast in Austin · ★4.86 · 1 bedroom · 2 beds · 1 shared bath,33878080,Sam,,78745,30.223244057359604,-97.79087886651573,Private room,55,1,14,2023-10-01,2.22,4,90,14,
911610358578104866,Condo in Austin · 1 bedroom · 1 bed · 1 bath,43021992,Sarah,,78703,30.28423,-97.76344,Entire home/apt,,1,0,,,1,211,0,
909005740606503390,Home in Austin · 1 bedroom · 1 bed · 1 bath,8856585,Marco Antonio,,78722,30.288112433271525,-97.71956979251446,Entire home/apt,189,2,1,2023-11-05,0.70,1,34,1,
911692786137396491,Rental unit in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,478009344,Austin BNB Management,,78722,30.28518,-97.71639,Entire home/apt,87,1,18,2023-11-17,2.92,19,170,18,
911727892958684405,Tiny home in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,519475033,Patrick,,78704,30.242562185141544,-97.76424032817228,Entire home/apt,131,1,69,2023-12-13,11.37,1,219,69,
898628056939335453,Condo in Austin · ★5.0 · 2 bedrooms · 3 beds · 1.5 baths,27107750,Sydney,,78756,30.324768458379687,-97.74286681151393,Entire home/apt,195,2,5,2023-09-03,0.90,1,349,5,
898632299628709844,Home in Austin · ★4.88 · 4 bedrooms · 9 beds · 2.5 baths,21507682,Gary,,78729,30.45081,-97.75783,Entire home/apt,209,1,23,2023-12-03,3.40,6,0,23,
909241992732419812,Tiny home in Austin · ★4.67 · 1 bedroom · 2 beds · 1 bath,462308316,Brooke,,78702,30.280003077170612,-97.7074687599379,Entire home/apt,92,1,18,2023-11-26,4.74,3,54,18,
909305452296335371,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,60083401,Kshitiz,,78747,30.133135278990256,-97.76443823209384,Entire home/apt,130,3,11,2023-08-06,1.85,1,197,11,
898637553782707135,Home in Austin · 1 bedroom · 1 bed · 1 shared bath,516390834,Maggie,,78723,30.31823,-97.6752,Private room,,60,0,,,1,364,0,
898775179238696801,Guest suite in Austin · ★5.0 · Studio · 1 bed · 1 bath,3653744,Bryan,,78704,30.26024,-97.76203,Entire home/apt,195,2,3,2023-11-05,1.29,3,57,3,
911899670641124334,Rental unit in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,512726066,Kevin,,78727,30.440747086121647,-97.74522729124838,Entire home/apt,60,1,23,2023-12-06,3.75,4,79,23,
911908328118815356,Rental unit in Austin · ★4.90 · 2 bedrooms · 3 beds · 2 baths,512726066,Kevin,,78727,30.440579873131924,-97.74517985694352,Entire home/apt,57,1,20,2023-12-05,3.28,4,43,20,
911913725309961295,Rental unit in Austin · ★5.0 · 2 bedrooms · 3 beds · 2 baths,512726066,Kevin,,78727,30.440426278203056,-97.7448158190231,Entire home/apt,10000,1,9,2023-10-16,1.53,4,44,9,
909310211607482536,Home in Austin · 2 bedrooms · 3 beds · 2.5 baths,183944386,Rebekah And Waldemar,,78702,30.276971722999175,-97.70583444794711,Entire home/apt,300,30,1,2023-10-30,0.61,1,345,1,
912158436359608796,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,6431351,Annie,,78703,30.280257434701568,-97.76662793640055,Entire home/apt,168,1,17,2023-11-21,3.09,4,56,17,
912166671187069424,Guesthouse in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,123444221,Valerie,,78753,30.384382464712235,-97.68379782933494,Entire home/apt,65,2,4,2023-09-16,0.92,2,166,4,
916556042703818237,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 1.5 baths,21571372,Christine,,78703,30.29679479999999,-97.78124389999999,Entire home/apt,204,2,19,2023-11-25,3.41,1,80,19,
